addr_state,issue_d,gdp,gdp_LSFT
KY,12/15/11,40441.90358,168.2741985
KY,01/15/12,40500.02501,178.1929455
KY,02/15/12,40558.14643,177.8483116
KY,03/15/12,40682.05756,168.7877484
KY,04/15/12,40805.9687,159.8258074
KY,05/15/12,40929.87983,151.3792056
KY,06/15/12,40892.5476,138.5489454
KY,07/15/12,40855.21538,120.595451
KY,08/15/12,40817.88315,98.5296422
KY,09/15/12,40645.92196,68.92412242
KY,10/15/12,40473.96078,37.96959868
KY,11/15/12,40301.99959,8.051005934
KY,12/15/12,40682.30071,-0.240270714
KY,01/15/13,41062.60182,4.601079286
KY,02/15/13,41442.90294,20.80483857
KY,03/15/13,41366.64912,31.54952692
KY,04/15/13,41290.39529,40.10384297
KY,05/15/13,41214.14147,47.56759489
KY,06/15/13,41326.64477,61.26335198
KY,07/15/13,41439.14808,75.05212725
KY,08/15/13,41551.65138,88.11064857
KY,09/15/13,41669.24152,99.78334148
KY,10/15/13,41786.83166,104.0409473
KY,11/15/13,41904.4218,99.29252489
KY,12/15/13,41871.50284,78.98529423
KY,01/15/14,41838.58387,63.59614473
KY,02/15/14,41805.66491,55.39551637
KY,03/15/14,42084.16511,66.92041522
KY,04/15/14,42362.66532,81.17038192
KY,05/15/14,42641.16552,96.1962178
KY,06/15/14,42766.67538,105.0050877
KY,07/15/14,42892.18523,113.7482888
KY,08/15/14,43017.69509,122.3543574
KY,09/15/14,43144.9391,130.8089982
KY,10/15/14,43272.18312,139.2268664
KY,11/15/14,43399.42713,147.5549184
KY,12/15/14,43283.03954,147.7082998
KY,01/15/15,43166.65196,135.1837914
KY,02/15/15,43050.26437,110.4400114
KY,03/15/15,43359.13467,87.95506967
KY,04/15/15,43668.00498,77.82866368
KY,05/15/15,43976.87528,79.89392473
KY,06/15/15,44080.22227,87.20849005
KY,07/15/15,44183.56927,94.85049643
KY,08/15/15,44286.91626,102.9417171
KY,09/15/15,44394.41051,111.7406492
KY,10/15/15,44501.90475,121.4129775
KY,11/15/15,44609.399,132.0672177
KY,12/15/15,44716.89325,143.8118849
KY,01/15/16,44824.38749,147.3850476
KY,02/15/16,44931.88174,141.5565866
KY,03/15/16,45039.37599,125.0963816
KY,04/15/16,45146.87023,113.1303849
LA,05/15/06,48426.27,
LA,06/15/06,48451.44025,
LA,07/15/06,48476.61236,
LA,08/15/06,48501.78,
LA,09/15/06,48354.35296,
LA,10/15/06,48206.92146,
LA,11/15/06,48059.49,
LA,12/15/06,47828.5605,
LA,01/15/07,47597.63106,
LA,02/15/07,47366.70161,
LA,03/15/07,47548.50842,
LA,04/15/07,47730.31523,
LA,05/15/07,47912.12204,-86.26357586
LA,06/15/07,47960.28133,-73.70941921
LA,07/15/07,48008.44061,-56.03906883
LA,08/15/07,48056.5999,-33.37882751
LA,09/15/07,48150.20818,-4.356680092
LA,10/15/07,48243.81647,24.0127502
LA,11/15/07,48337.42475,50.40506855
LA,12/15/07,48383.18853,71.91858932
LA,01/15/08,48428.9523,84.28034038
LA,02/15/08,48474.71608,85.97002967
LA,03/15/08,48957.75545,89.88304352
LA,04/15/08,49440.79481,107.9709474
LA,05/15/08,49923.83418,138.5786178
LA,06/15/08,50006.11992,166.8392726
LA,07/15/08,50088.40565,188.1594413
LA,08/15/08,50170.69139,202.3516159
LA,09/15/08,49567.30536,186.6237249
LA,10/15/08,48963.91932,146.3037255
LA,11/15/08,48360.53329,85.22125753
LA,12/15/08,47914.97311,12.40900962
LA,01/15/09,47469.41294,-71.01072687
LA,02/15/09,47023.85276,-162.3383705
LA,03/15/09,46666.70313,-255.9597052
LA,04/15/09,46309.5535,-332.8426292
LA,05/15/09,45952.40387,-388.3707197
LA,06/15/09,46084.8352,-401.7875216
LA,07/15/09,46217.26654,-386.5802181
LA,08/15/09,46349.69787,-343.0243351
LA,09/15/09,46652.60648,-265.7752674
LA,10/15/09,46955.51509,-182.4172196
LA,11/15/09,47258.4237,-97.92983313
LA,12/15/09,48034.25972,-1.701734945
LA,01/15/10,48810.09574,104.7591568
LA,02/15/10,49585.93176,214.7418744
LA,03/15/10,49912.62471,306.7285349
LA,04/15/10,50239.31766,379.8763952
LA,05/15/10,50566.01061,430.4280782
LA,06/15/10,50963.94096,456.9746931
LA,07/15/10,51361.87131,474.1974855
LA,08/15/10,51759.80166,480.6376701
LA,09/15/10,51777.19198,462.2911849
LA,10/15/10,51794.58231,426.3469423
LA,11/15/10,51811.97263,374.3737236
LA,12/15/10,51576.56158,299.6061996
LA,01/15/11,51341.15054,223.1916866
LA,02/15/11,51105.73949,150.686487
LA,03/15/11,51236.43674,99.71640769
LA,04/15/11,51367.13399,56.55143368
LA,05/15/11,51497.83124,22.26846445
LA,06/15/11,51609.64339,-2.678186264
LA,07/15/11,51721.45555,-14.3679544
LA,08/15/11,51833.2677,-11.22876231
LA,09/15/11,52122.4451,14.15867407
LA,10/15/11,52411.6225,47.75574341
LA,11/15/11,52700.7999,88.06911049
LA,12/15/11,52883.42565,130.0927476
LA,01/15/12,53066.0514,163.1956382
LA,02/15/12,53248.67715,185.0808772
LA,03/15/12,53398.05889,192.3556023
LA,04/15/12,53547.44063,196.9866559
LA,05/15/12,53696.82237,198.871376
LA,06/15/12,53326.08703,180.7603837
LA,07/15/12,52955.3517,144.6824533
LA,08/15/12,52584.61636,93.28894473
LA,09/15/12,52340.67432,33.41121637
LA,10/15/12,52096.73227,-26.17429835
LA,11/15/12,51852.79023,-82.53837137
LA,12/15/12,51854.29692,-124.6600586
LA,01/15/13,51855.80362,-155.0568919
LA,02/15/13,51857.31031,-172.7337118
LA,03/15/13,51615.70578,-184.7100144
LA,04/15/13,51374.10125,-189.9334798
LA,05/15/13,51132.49672,-186.2558318
LA,06/15/13,51196.10108,-161.4669626
LA,07/15/13,51259.70544,-135.100071
LA,08/15/13,51323.3098,-109.5416386
LA,09/15/13,51423.54519,-85.97053115
LA,10/15/13,51523.78058,-62.09783451
LA,11/15/13,51624.01597,-39.81463385
LA,12/15/13,51589.75084,-25.4460967
LA,01/15/14,51555.4857,-10.70395857
LA,02/15/14,51521.22057,4.60832978
LA,03/15/14,51977.01077,36.8429867
LA,04/15/14,52432.80097,74.15351742
LA,05/15/14,52888.59117,112.7080827
LA,06/15/14,53146.14634,142.1396227
LA,07/15/14,53403.7015,171.4443048
LA,08/15/14,53661.25667,199.5564656
LA,09/15/14,53562.70644,213.6707028
LA,10/15/14,53464.15622,216.0868618
LA,11/15/14,53365.60599,207.8971709
LA,12/15/14,52989.93837,181.0581207
LA,01/15/15,52614.27075,133.0114659
LA,02/15/15,52238.60313,65.63304407
LA,03/15/15,52231.00864,-7.067027692
LA,04/15/15,52223.41415,-66.3870094
LA,05/15/15,52215.81966,-109.7808313
LA,06/15/15,52188.55981,-135.3507323
LA,07/15/15,52161.29995,-148.0670158
LA,08/15/15,52134.0401,-146.364764
LA,09/15/15,52009.32613,-131.8918322
LA,10/15/15,51884.61216,-116.244202
LA,11/15/15,51759.89819,-99.27811615
LA,12/15/15,51635.18422,-80.84981824
LA,01/15/16,51510.47025,-71.47391258
LA,02/15/16,51385.75628,-72.52926538
LA,03/15/16,51261.04231,-85.39474286
LA,04/15/16,51136.32834,-97.29255236
ME,05/15/06,36374.28,
ME,06/15/06,36376.98531,
ME,07/15/06,36379.69495,
ME,08/15/06,36382.4,
ME,09/15/06,36592.95702,
ME,10/15/06,36803.50945,
ME,11/15/06,37014.06,
ME,12/15/06,36894.38273,
ME,01/15/07,36774.70358,
ME,02/15/07,36655.02442,
ME,03/15/07,36849.80989,
ME,04/15/07,37044.59535,
ME,05/15/07,37239.38082,64.18333361
ME,06/15/07,37276.72096,69.11998114
ME,07/15/07,37314.0611,70.43334841
ME,08/15/07,37351.40124,67.93315791
ME,09/15/07,37321.94269,59.22697753
ME,10/15/07,37292.48413,52.48550916
ME,11/15/07,37263.02558,49.02749487
ME,12/15/07,37334.91892,53.51294745
ME,01/15/08,37406.81226,54.00251495
ME,02/15/08,37478.7056,49.44360121
ME,03/15/08,37494.11741,36.92158165
ME,04/15/08,37509.52921,27.78899121
ME,05/15/08,37524.94102,23.03139945
ME,06/15/08,37552.76208,24.04347242
ME,07/15/08,37580.58314,25.68700736
ME,08/15/08,37608.4042,28.01430692
ME,09/15/08,37519.85387,27.24125429
ME,10/15/08,37431.30355,21.49037527
ME,11/15/08,37342.75322,11.08634923
ME,12/15/08,37318.58649,-1.523607143
ME,01/15/09,37294.41977,-12.47041984
ME,02/15/09,37270.25304,-21.22628665
ME,03/15/09,37360.38904,-23.49518313
ME,04/15/09,37450.52504,-21.54971022
ME,05/15/09,37540.66104,-15.80044077
ME,06/15/09,37686.04264,-4.836663407
ME,07/15/09,37831.42425,11.10478132
ME,08/15/09,37976.80585,31.37795599
ME,09/15/09,38091.99209,54.34147214
ME,10/15/09,38207.17833,75.03947863
ME,11/15/09,38322.36457,92.35254412
ME,12/15/09,38270.2526,99.64591099
ME,01/15/10,38218.14063,99.19566077
ME,02/15/10,38166.02866,91.15533912
ME,03/15/10,38335.82073,82.99400879
ME,04/15/10,38505.61279,78.0422206
ME,05/15/10,38675.40486,75.86230423
ME,06/15/10,38788.4113,74.14453522
ME,07/15/10,38901.41774,74.88808258
ME,08/15/10,39014.42418,78.2708322
ME,09/15/10,38912.59692,77.38823956
ME,10/15/10,38810.76965,72.43723478
ME,11/15/10,38708.94239,64.61020011
ME,12/15/10,38613.41338,55.30715203
ME,01/15/11,38517.88438,39.25132044
ME,02/15/11,38422.35537,16.68126011
ME,03/15/11,38461.65031,-7.719728187
ME,04/15/11,38500.94526,-25.91910912
ME,05/15/11,38540.2402,-37.19986626
ME,06/15/11,38610.03612,-39.83945527
ME,07/15/11,38679.83205,-35.47250912
ME,08/15/11,38749.62797,-23.86160775
ME,09/15/11,38952.05736,-0.396798736
ME,10/15/11,39154.48675,26.16774841
ME,11/15/11,39356.91614,54.16029346
ME,12/15/11,39394.67906,76.48053198
ME,01/15/12,39432.44199,92.60372566
ME,02/15/12,39470.20491,101.7975013
ME,03/15/12,39661.01218,108.3749034
ME,04/15/12,39851.81946,115.9481925
ME,05/15/12,40042.62673,123.6848835
ME,06/15/12,39940.79965,121.1052042
ME,07/15/12,39838.97258,110.1576655
ME,08/15/12,39737.1455,91.78525077
ME,09/15/12,39537.92002,63.72000698
ME,10/15/12,39338.69455,32.54136132
ME,11/15/12,39139.46907,0.456208297
ME,12/15/12,39439.75231,-13.86123676
ME,01/15/13,39740.03555,-17.28195813
ME,02/15/13,40040.31879,-11.24837478
ME,03/15/13,39965.2821,-9.576090879
ME,04/15/13,39890.24541,-5.759007198
ME,05/15/13,39815.20872,1.663557747
ME,06/15/13,39910.16359,19.75640209
ME,07/15/13,40005.11847,37.79102038
ME,08/15/13,40100.07334,54.68619313
ME,09/15/13,40227.23927,70.42260357
ME,10/15/13,40354.4052,79.99595604
ME,11/15/13,40481.57113,81.61289154
ME,12/15/13,40476.5477,69.12215934
ME,01/15/14,40471.52427,60.66858907
ME,02/15/14,40466.50084,57.92968989
ME,03/15/14,40669.51328,69.44129637
ME,04/15/14,40872.52572,81.30248154
ME,05/15/14,41075.53816,91.98550291
ME,06/15/14,41262.74009,99.44139242
ME,07/15/14,41449.94203,108.7674158
ME,08/15/14,41637.14396,119.456721
ME,09/15/14,41871.80794,132.5671387
ME,10/15/14,42106.47193,148.5699238
ME,11/15/14,42341.13591,166.8744271
ME,12/15/14,42019.59339,168.5535221
ME,01/15/15,41698.05087,150.9884337
ME,02/15/15,41376.50835,115.9182776
ME,03/15/15,41762.89376,88.4204533
ME,04/15/15,42149.27917,74.34574225
ME,05/15/15,42535.66458,72.68660071
ME,06/15/15,42700.23503,75.12290379
ME,07/15/15,42864.80548,81.25777467
ME,08/15/15,43029.37593,91.21556253
ME,09/15/15,43135.5552,103.1956319
ME,10/15/15,43241.73446,119.4686253
ME,11/15/15,43347.91373,140.7405035
ME,12/15/15,43454.093,167.717226
ME,01/15/16,43560.27226,179.7121949
ME,02/15/16,43666.45153,174.3752908
ME,03/15/16,43772.6308,149.356394
ME,04/15/16,43878.81006,129.5333816
MD,05/15/06,49131.9,
MD,06/15/06,49332.6985,
MD,07/15/06,49533.49481,
MD,08/15/06,49734.29,
MD,09/15/06,49839.73584,
MD,10/15/06,49945.18054,
MD,11/15/06,50050.63,
MD,12/15/06,50216.16342,
MD,01/15/07,50381.7016,
MD,02/15/07,50547.23977,
MD,03/15/07,50804.97636,
MD,04/15/07,51062.71294,
MD,05/15/07,51320.44953,168.4672683
MD,06/15/07,51372.01194,169.8640541
MD,07/15/07,51423.57434,168.3753392
MD,08/15/07,51475.13675,164.8210904
MD,09/15/07,51629.58145,163.4129981
MD,10/15/07,51784.02615,160.7383719
MD,11/15/07,51938.47085,156.527981
MD,12/15/07,51919.97691,144.8113209
MD,01/15/08,51901.48298,128.5806607
MD,02/15/08,51882.98904,108.8471653
MD,03/15/08,52111.09842,94.75178016
MD,04/15/08,52339.20781,89.4968006
MD,05/15/08,52567.31719,93.24501275
MD,06/15/08,52560.94245,98.42895808
MD,07/15/08,52554.56772,98.57002192
MD,08/15/08,52548.19298,93.98653951
MD,09/15/08,52520.73336,84.30174121
MD,10/15/08,52493.27374,73.90682516
MD,11/15/08,52465.81412,63.80126566
MD,12/15/08,52411.62595,54.10337599
MD,01/15/09,52357.43778,39.30800445
MD,02/15/09,52303.24961,19.61127357
MD,03/15/09,52501.34158,3.526232857
MD,04/15/09,52699.43356,-0.652406758
MD,05/15/09,52897.52553,7.240285549
MD,06/15/09,52916.87421,21.47660434
MD,07/15/09,52936.2229,34.18496676
MD,08/15/09,52955.57158,45.22403533
MD,09/15/09,53127.68146,59.48855577
MD,10/15/09,53299.79134,75.18688643
MD,11/15/09,53471.90122,91.22249159
MD,12/15/09,53470.1378,100.7667487
MD,01/15/10,53468.37439,102.6504491
MD,02/15/10,53466.61097,96.58554429
MD,03/15/10,53695.6168,89.89176363
MD,04/15/10,53924.62263,90.71617846
MD,05/15/10,54153.62846,98.8889328
MD,06/15/10,54246.35489,109.7474425
MD,07/15/10,54339.08131,116.9958968
MD,08/15/10,54431.80774,120.231122
MD,09/15/10,54711.98225,125.2295504
MD,10/15/10,54992.15676,136.4335038
MD,11/15/10,55272.33127,153.2492205
MD,12/15/10,55095.60996,160.0204392
MD,01/15/11,54918.88864,151.9763799
MD,02/15/11,54742.16733,130.0783505
MD,03/15/11,54900.5444,106.334857
MD,04/15/11,55058.92146,88.74174665
MD,05/15/11,55217.29853,77.68709
MD,06/15/11,55437.42576,75.5946767
MD,07/15/11,55657.553,77.27177522
MD,08/15/11,55877.68023,82.01838038
MD,09/15/11,55894.37943,82.42806956
MD,10/15/11,55911.07862,86.12811599
MD,11/15/11,55927.77782,94.56618659
MD,12/15/11,56058.70118,112.9555796
MD,01/15/12,56189.62454,124.54344
MD,02/15/12,56320.5479,127.6394122
MD,03/15/12,56248.87002,113.8739794
MD,04/15/12,56177.19214,95.55837912
MD,05/15/12,56105.51426,73.95664918
MD,06/15/12,56271.70494,58.17464874
MD,07/15/12,56437.89563,50.54445236
MD,08/15/12,56604.08631,51.36241473
MD,09/15/12,56396.56781,48.60480731
MD,10/15/12,56189.04932,36.79717725
MD,11/15/12,55981.53082,17.17148918
MD,12/15/12,56176.89652,4.241605495
MD,01/15/13,56372.26223,1.419079396
MD,02/15/13,56567.62793,8.349831703
MD,03/15/13,56564.79007,18.14560033
MD,04/15/13,56561.95221,23.74898165
MD,05/15/13,56559.11435,24.78173379
MD,06/15/13,56622.65618,23.05395632
MD,07/15/13,56686.198,26.97147423
MD,08/15/13,56749.73983,37.09829297
MD,09/15/13,56977.78467,59.42159302
MD,10/15/13,57205.82952,79.2280867
MD,11/15/13,57433.87436,94.12456885
MD,12/15/13,57438.12981,94.34016176
MD,01/15/14,57442.38525,94.20681813
MD,02/15/14,57446.6407,94.77459505
MD,03/15/14,57816.10546,109.1334159
MD,04/15/14,58185.57023,128.7034788
MD,05/15/14,58555.03499,151.4391648
MD,06/15/14,58773.15467,170.3054566
MD,07/15/14,58991.27435,186.641367
MD,08/15/14,59209.39403,199.5975667
MD,09/15/14,59222.24609,201.5576627
MD,10/15/14,59235.09814,199.1272089
MD,11/15/14,59247.9502,193.4885838
MD,12/15/14,59484.15116,193.1873157
MD,01/15/15,59720.35213,189.5713068
MD,02/15/15,59956.55309,181.3661303
MD,03/15/15,60134.23519,165.3681677
MD,04/15/15,60311.91728,154.6710368
MD,05/15/15,60489.59938,150.3284892
MD,06/15/15,60530.63369,148.8894033
MD,07/15/15,60571.66799,146.3373771
MD,08/15/15,60612.7023,143.6454075
MD,09/15/15,60811.02523,146.9718301
MD,10/15/15,61009.34816,148.5305099
MD,11/15/15,61207.67109,147.3023757
MD,12/15/15,61405.99402,142.2683572
MD,01/15/16,61604.31695,140.9997259
MD,02/15/16,61802.63988,143.7046034
MD,03/15/16,62000.96281,150.5911102
MD,04/15/16,62199.28574,159.616642
MA,05/15/06,55914.76,
MA,06/15/06,55848.46717,
MA,07/15/06,55782.17099,
MA,08/15/06,55715.87,
MA,09/15/06,56263.48311,
MA,10/15/06,56811.09141,
MA,11/15/06,57358.7,
MA,12/15/06,57565.98433,
MA,01/15/07,57773.26895,
MA,02/15/07,57980.55358,
MA,03/15/07,58156.62472,
MA,04/15/07,58332.69586,
MA,05/15/07,58508.767,264.0191275
MA,06/15/07,58683.34246,272.2111779
MA,07/15/07,58857.91792,268.3966371
MA,08/15/07,59032.49338,251.2520348
MA,09/15/07,59207.23454,219.4593631
MA,10/15/07,59381.97571,195.3059515
MA,11/15/07,59556.71687,180.8405202
MA,12/15/07,59623.59205,174.5557685
MA,01/15/08,59690.46722,166.0037148
MA,02/15/08,59757.3424,155.9558402
MA,03/15/08,59760.95967,143.0981993
MA,04/15/08,59764.57695,127.3493254
MA,05/15/08,59768.19422,109.6567666
MA,06/15/08,59577.56955,84.56449143
MA,07/15/08,59386.94488,54.02978571
MA,08/15/08,59196.32021,20.05924363
MA,09/15/08,59065.96544,-13.35362093
MA,10/15/08,58935.61067,-44.52699407
MA,11/15/08,58805.2559,-71.78452412
MA,12/15/08,58765.34639,-90.4681483
MA,01/15/09,58725.43687,-103.5471592
MA,02/15/09,58685.52736,-110.4348277
MA,03/15/09,58686.7711,-109.1877239
MA,04/15/09,58688.01484,-101.878232
MA,05/15/09,58689.25858,-88.49331033
MA,06/15/09,58631.94138,-70.95049819
MA,07/15/09,58574.62419,-56.38583434
MA,08/15/09,58517.30699,-45.5317778
MA,09/15/09,58683.91264,-31.73871522
MA,10/15/09,58850.51828,-14.6513778
MA,11/15/09,59017.12393,4.098584176
MA,12/15/09,59197.75147,23.34178016
MA,01/15/10,59378.37901,44.84818
MA,02/15/10,59559.00655,67.40604126
MA,03/15/10,59863.06165,93.87266269
MA,04/15/10,60167.11674,123.9409458
MA,05/15/10,60471.17184,155.9470924
MA,06/15/10,60910.25702,192.6788447
MA,07/15/10,61349.3422,229.4781369
MA,08/15/10,61788.42738,263.6174836
MA,09/15/10,61683.4209,274.4323112
MA,10/15/10,61578.41442,270.7970661
MA,11/15/10,61473.40794,254.2041222
MA,12/15/10,61393.60501,226.9767404
MA,01/15/11,61313.80209,191.0081179
MA,02/15/11,61233.99916,147.7291909
MA,03/15/11,61863.46292,121.9533143
MA,04/15/11,62492.92669,115.9615694
MA,05/15/11,63122.39045,127.9659956
MA,06/15/11,62952.5442,129.8277542
MA,07/15/11,62782.69794,129.344163
MA,08/15/11,62612.85169,129.8609995
MA,09/15/11,62839.65466,147.8003886
MA,10/15/11,63066.45764,163.4021143
MA,11/15/11,63293.26061,174.8430472
MA,12/15/11,63603.21153,183.0411997
MA,01/15/12,63913.16246,186.6859538
MA,02/15/12,64223.11338,183.6358047
MA,03/15/12,64513.95504,171.1192719
MA,04/15/12,64804.79671,174.3793351
MA,05/15/12,65095.63837,195.2765551
MA,06/15/12,65267.34361,231.7439185
MA,07/15/12,65439.04884,255.5538888
MA,08/15/12,65610.75408,264.8298096
MA,09/15/12,65339.96781,243.1073924
MA,10/15/12,65069.18154,206.1969919
MA,11/15/12,64798.39527,156.8326154
MA,12/15/12,64846.02047,108.2453508
MA,01/15/13,64893.64567,64.6176894
MA,02/15/13,64941.27087,27.39098165
MA,03/15/13,64934.24822,-3.79500011
MA,04/15/13,64927.22558,-27.93361407
MA,05/15/13,64920.20293,-43.38824313
MA,06/15/13,65254.26234,-37.27780703
MA,07/15/13,65588.32175,-14.42193593
MA,08/15/13,65922.38116,24.2873139
MA,09/15/13,65889.00594,65.84465736
MA,10/15/13,65855.63073,94.35800626
MA,11/15/13,65822.25551,108.5229039
MA,12/15/13,66076.02036,116.5010501
MA,01/15/14,66329.78522,127.6568912
MA,02/15/14,66583.55007,140.8577914
MA,03/15/14,66697.92052,150.3756954
MA,04/15/14,66812.29097,153.7420307
MA,05/15/14,66926.66142,150.2898027
MA,06/15/14,67298.22624,147.8309512
MA,07/15/14,67669.79105,157.4038658
MA,08/15/14,68041.35587,178.8024731
MA,09/15/14,68342.08266,209.4853798
MA,10/15/14,68642.80945,235.503631
MA,11/15/14,68943.53624,255.0215018
MA,12/15/14,69104.88702,261.6084529
MA,01/15/15,69266.23781,265.2384105
MA,02/15/15,69427.58859,266.4191443
MA,03/15/15,69776.88946,271.8545802
MA,04/15/15,70126.19033,275.6584721
MA,05/15/15,70475.4912,276.5399934
MA,06/15/15,70332.29154,256.9720365
MA,07/15/15,70189.09188,228.2619129
MA,08/15/15,70045.89222,193.2379984
MA,09/15/15,70258.61961,166.4625285
MA,10/15/15,70471.34701,146.083697
MA,11/15/15,70684.0744,132.5850168
MA,12/15/15,70896.80179,126.4500009
MA,01/15/16,71109.52919,122.8015471
MA,02/15/16,71322.25658,121.3573665
MA,03/15/16,71534.98397,121.8351695
MA,04/15/16,71747.71137,131.1815171
MI,05/15/06,39685.81,
MI,06/15/06,39716.26446,
MI,07/15/06,39746.723,
MI,08/15/06,39777.18,
MI,09/15/06,39684.66234,
MI,10/15/06,39592.14316,
MI,11/15/06,39499.62,
MI,12/15/06,39752.68609,
MI,01/15/07,40005.7482,
MI,02/15/07,40258.81032,
MI,03/15/07,40306.38751,
MI,04/15/07,40353.96471,
MI,05/15/07,40401.5419,65.76470399
MI,06/15/07,40462.25574,75.61433493
MI,07/15/07,40522.96958,84.37079533
MI,08/15/07,40583.68342,91.86784725
MI,09/15/07,40285.9439,86.12210901
MI,10/15/07,39988.20437,64.20695397
MI,11/15/07,39690.46485,27.24996678
MI,12/15/07,39551.36785,-18.39129515
MI,01/15/08,39412.27084,-59.16932148
MI,02/15/08,39273.17384,-92.92939143
MI,03/15/08,39238.48205,-114.0748546
MI,04/15/08,39203.79025,-128.9279122
MI,05/15/08,39169.09846,-137.0365362
MI,06/15/08,39016.00235,-141.8521387
MI,07/15/08,38862.90624,-141.7668633
MI,08/15/08,38709.81013,-135.6059301
MI,09/15/08,38550.27077,-122.406974
MI,10/15/08,38390.73141,-114.7464803
MI,11/15/08,38231.19205,-113.3837908
MI,12/15/08,37721.84312,-130.6104305
MI,01/15/09,37212.4942,-159.1620745
MI,02/15/09,36703.14527,-197.0043724
MI,03/15/09,36752.92848,-223.6700448
MI,04/15/09,36802.7117,-236.1813098
MI,05/15/09,36852.49491,-235.0023165
MI,06/15/09,36870.85672,-221.6330832
MI,07/15/09,36889.21852,-200.919126
MI,08/15/09,36907.58033,-173.8025208
MI,09/15/09,37110.75529,-135.132603
MI,10/15/09,37313.93025,-87.11472324
MI,11/15/09,37517.10521,-31.74181731
MI,12/15/09,37608.22327,25.29899544
MI,01/15/10,37699.34132,69.17626187
MI,02/15/10,37790.45938,96.59071357
