addr_state,issue_d,unemp,unemp_LSFT
NM,02/15/10,0.081,0.000532967
NM,03/15/10,0.082,0.000313187
NM,04/15/10,0.079,0.000142857
NM,05/15/10,0.081,-3.30E-05
NM,06/15/10,0.09,0.000192308
NM,07/15/10,0.088,0.000697802
NM,08/15/10,0.084,0.000950549
NM,09/15/10,0.08,0.000917582
NM,10/15/10,0.077,0.000631868
NM,11/15/10,0.076,0.000269231
NM,12/15/10,0.073,-0.000197802
NM,01/15/11,0.079,-0.000494505
NM,02/15/11,0.076,-0.000648352
NM,03/15/11,0.073,-0.000873626
NM,04/15/11,0.07,-0.001115385
NM,05/15/11,0.071,-0.001373626
NM,06/15/11,0.081,-0.001181319
NM,07/15/11,0.08,-0.000675824
NM,08/15/11,0.078,-0.000258242
NM,09/15/11,0.076,-5.49E-06
NM,10/15/11,0.074,7.14E-05
NM,11/15/11,0.073,3.30E-05
NM,12/15/11,0.072,-5.49E-05
NM,01/15/12,0.078,-3.85E-05
NM,02/15/12,0.074,4.95E-05
NM,03/15/12,0.072,-1.65E-05
NM,04/15/12,0.066,-0.000373626
NM,05/15/12,0.067,-0.000774725
NM,06/15/12,0.078,-0.000758242
NM,07/15/12,0.077,-0.000428571
NM,08/15/12,0.072,-0.00028022
NM,09/15/12,0.068,-0.000296703
NM,10/15/12,0.067,-0.000368132
NM,11/15/12,0.067,-0.000467033
NM,12/15/12,0.067,-0.000565934
NM,01/15/13,0.074,-0.00043956
NM,02/15/13,0.071,-0.000192308
NM,03/15/13,0.067,-0.000192308
NM,04/15/13,0.064,-0.00032967
NM,05/15/13,0.065,-0.000620879
NM,06/15/13,0.077,-0.000472527
NM,07/15/13,0.075,-2.20E-05
NM,08/15/13,0.071,0.000274725
NM,09/15/13,0.069,0.000346154
NM,10/15/13,0.069,0.00028022
NM,11/15/13,0.068,0.000137363
NM,12/15/13,0.066,-7.69E-05
NM,01/15/14,0.072,-8.79E-05
NM,02/15/14,0.07,7.69E-05
NM,03/15/14,0.069,0.000115385
NM,04/15/14,0.064,-0.000153846
NM,05/15/14,0.065,-0.000489011
NM,06/15/14,0.075,-0.000461538
NM,07/15/14,0.074,-6.04E-05
NM,08/15/14,0.069,0.000115385
NM,09/15/14,0.066,7.14E-05
NM,10/15/14,0.063,-0.000120879
NM,11/15/14,0.063,-0.00028022
NM,12/15/14,0.06,-0.000543956
NM,01/15/15,0.067,-0.00060989
NM,02/15/15,0.067,-0.000450549
NM,03/15/15,0.066,-0.000373626
NM,04/15/15,0.062,-0.000445055
NM,05/15/15,0.064,-0.000604396
NM,06/15/15,0.074,-0.000395604
NM,07/15/15,0.072,8.24E-05
NM,08/15/15,0.067,0.000373626
NM,09/15/15,0.064,0.000412088
NM,10/15/15,0.063,0.00032967
NM,11/15/15,0.063,0.000148352
NM,12/15/15,0.062,-6.59E-05
NM,01/15/16,0.065,-0.000291209
NM,02/15/16,0.063,-0.000340659
NM,03/15/16,0.061,-0.000434066
NM,04/15/16,0.058,-0.000631868
NM,05/15/16,0.06,-0.000873626
NM,06/15/16,0.07,-0.000697802
NY,01/15/06,0.051,
NY,02/15/06,0.053,
NY,03/15/06,0.05,
NY,04/15/06,0.046,
NY,05/15/06,0.045,
NY,06/15/06,0.045,
NY,07/15/06,0.048,
NY,08/15/06,0.044,
NY,09/15/06,0.042,
NY,10/15/06,0.039,
NY,11/15/06,0.041,
NY,12/15/06,0.04,
NY,01/15/07,0.05,-0.000741758
NY,02/15/07,0.049,-0.000428571
NY,03/15/07,0.044,-0.000192308
NY,04/15/07,0.042,-8.79E-05
NY,05/15/07,0.042,-9.34E-05
NY,06/15/07,0.045,-1.65E-05
NY,07/15/07,0.049,0.000192308
NY,08/15/07,0.045,0.000362637
NY,09/15/07,0.045,0.000395604
NY,10/15/07,0.044,0.000313187
NY,11/15/07,0.044,0.000104396
NY,12/15/07,0.048,7.69E-05
NY,01/15/08,0.055,0.000203297
NY,02/15/08,0.054,0.000598901
NY,03/15/08,0.052,0.000868132
NY,04/15/08,0.046,0.000730769
NY,05/15/08,0.049,0.000604396
NY,06/15/08,0.051,0.000505495
NY,07/15/08,0.054,0.000571429
NY,08/15/08,0.055,0.000774725
NY,09/15/08,0.055,0.000791209
NY,10/15/08,0.056,0.000785714
NY,11/15/08,0.059,0.00078022
NY,12/15/08,0.065,0.00089011
NY,01/15/09,0.078,0.001467033
NY,02/15/09,0.083,0.002313187
NY,03/15/09,0.082,0.002934066
NY,04/15/09,0.077,0.003159341
NY,05/15/09,0.08,0.003115385
NY,06/15/09,0.084,0.003131868
NY,07/15/09,0.085,0.003065934
NY,08/15/09,0.085,0.002928571
NY,09/15/09,0.086,0.002692308
NY,10/15/09,0.087,0.002318681
NY,11/15/09,0.085,0.001741758
NY,12/15/09,0.088,0.00121978
NY,01/15/10,0.096,0.001032967
NY,02/15/10,0.095,0.001142857
NY,03/15/10,0.091,0.00121978
NY,04/15/10,0.085,0.001016484
NY,05/15/10,0.082,0.000505495
NY,06/15/10,0.084,0.000148352
NY,07/15/10,0.086,-1.10E-05
NY,08/15/10,0.084,-0.000208791
NY,09/15/10,0.082,-0.000467033
NY,10/15/10,0.082,-0.00067033
NY,11/15/10,0.084,-0.000747253
NY,12/15/10,0.082,-0.000950549
NY,01/15/11,0.09,-0.000758242
NY,02/15/11,0.088,-0.000335165
NY,03/15/11,0.082,-0.000104396
NY,04/15/11,0.078,-8.79E-05
NY,05/15/11,0.078,-0.000230769
NY,06/15/11,0.082,-0.000318681
NY,07/15/11,0.084,-0.000263736
NY,08/15/11,0.082,-0.000197802
NY,09/15/11,0.083,-0.000153846
NY,10/15/11,0.082,-0.000214286
NY,11/15/11,0.082,-0.000274725
NY,12/15/11,0.084,-0.000192308
NY,01/15/12,0.092,7.69E-05
NY,02/15/12,0.094,0.000664835
NY,03/15/12,0.089,0.000989011
NY,04/15/12,0.082,0.000846154
NY,05/15/12,0.084,0.000615385
NY,06/15/12,0.087,0.000450549
NY,07/15/12,0.089,0.000456044
NY,08/15/12,0.085,0.000368132
NY,09/15/12,0.08,3.30E-05
NY,10/15/12,0.08,-0.000252747
NY,11/15/12,0.077,-0.000659341
NY,12/15/12,0.081,-0.000906593
NY,01/15/13,0.091,-0.000741758
NY,02/15/13,0.087,-0.00043956
NY,03/15/13,0.08,-0.000263736
NY,04/15/13,0.074,-0.000401099
NY,05/15/13,0.075,-0.000692308
NY,06/15/13,0.078,-0.000769231
NY,07/15/13,0.078,-0.000697802
NY,08/15/13,0.076,-0.000565934
NY,09/15/13,0.074,-0.000582418
NY,10/15/13,0.074,-0.000730769
NY,11/15/13,0.07,-0.000978022
NY,12/15/13,0.067,-0.001384615
NY,01/15/14,0.074,-0.001351648
NY,02/15/14,0.075,-0.000862637
NY,03/15/14,0.071,-0.000571429
NY,04/15/14,0.061,-0.000791209
NY,05/15/14,0.062,-0.001104396
NY,06/15/14,0.062,-0.001313187
NY,07/15/14,0.065,-0.001236264
NY,08/15/14,0.062,-0.001186813
NY,09/15/14,0.058,-0.001258242
NY,10/15/14,0.056,-0.001373626
NY,11/15/14,0.058,-0.001324176
NY,12/15/14,0.055,-0.00143956
NY,01/15/15,0.064,-0.001291209
NY,02/15/15,0.063,-0.00089011
NY,03/15/15,0.057,-0.000587912
NY,04/15/15,0.053,-0.000472527
NY,05/15/15,0.053,-0.000642857
NY,06/15/15,0.052,-0.000763736
NY,07/15/15,0.054,-0.000763736
NY,08/15/15,0.05,-0.000736264
NY,09/15/15,0.048,-0.000807692
NY,10/15/15,0.047,-0.000989011
NY,11/15/15,0.048,-0.001153846
NY,12/15/15,0.047,-0.001230769
NY,01/15/16,0.054,-0.001131868
NY,02/15/16,0.054,-0.000681319
NY,03/15/16,0.052,-0.00028022
NY,04/15/16,0.046,-0.000247253
NY,05/15/16,0.042,-0.00043956
NY,06/15/16,0.045,-0.000472527
NC,01/15/06,0.048,
NC,02/15/06,0.05,
NC,03/15/06,0.046,
NC,04/15/06,0.045,
NC,05/15/06,0.047,
NC,06/15/06,0.05,
NC,07/15/06,0.052,
NC,08/15/06,0.05,
NC,09/15/06,0.046,
NC,10/15/06,0.044,
NC,11/15/06,0.047,
NC,12/15/06,0.045,
NC,01/15/07,0.051,-4.40E-05
NC,02/15/07,0.049,5.49E-06
NC,03/15/07,0.044,-3.85E-05
NC,04/15/07,0.045,-0.00017033
NC,05/15/07,0.046,-0.000302198
NC,06/15/07,0.049,-0.000263736
NC,07/15/07,0.051,-5.49E-05
NC,08/15/07,0.047,9.34E-05
NC,09/15/07,0.045,0.000126374
NC,10/15/07,0.045,3.30E-05
NC,11/15/07,0.046,-9.89E-05
NC,12/15/07,0.049,-2.75E-05
NC,01/15/08,0.053,8.79E-05
NC,02/15/08,0.053,0.00039011
NC,03/15/08,0.052,0.000571429
NC,04/15/08,0.049,0.000445055
NC,05/15/08,0.055,0.000527473
NC,06/15/08,0.059,0.000725275
NC,07/15/08,0.063,0.001098901
NC,08/15/08,0.063,0.001472527
NC,09/15/08,0.059,0.001494505
NC,10/15/08,0.06,0.001406593
NC,11/15/08,0.079,0.001862637
NC,12/15/08,0.087,0.002434066
NC,01/15/09,0.102,0.00339011
NC,02/15/09,0.107,0.004373626
NC,03/15/09,0.105,0.004994505
NC,04/15/09,0.101,0.005159341
NC,05/15/09,0.106,0.005104396
NC,06/15/09,0.108,0.005032967
NC,07/15/09,0.108,0.004824176
NC,08/15/09,0.106,0.004434066
NC,09/15/09,0.104,0.003741758
NC,10/15/09,0.106,0.002736264
NC,11/15/09,0.106,0.001510989
NC,12/15/09,0.11,0.000895604
NC,01/15/10,0.12,0.000747253
NC,02/15/10,0.12,0.000994505
NC,03/15/10,0.115,0.00117033
NC,04/15/10,0.109,0.001027473
NC,05/15/10,0.109,0.000708791
NC,06/15/10,0.109,0.000538462
NC,07/15/10,0.108,0.000395604
NC,08/15/10,0.105,0.000153846
NC,09/15/10,0.1,-0.000313187
NC,10/15/10,0.099,-0.000857143
NC,11/15/10,0.105,-0.001098901
NC,12/15/10,0.103,-0.001401099
NC,01/15/11,0.109,-0.001335165
NC,02/15/11,0.106,-0.000978022
NC,03/15/11,0.102,-0.000675824
NC,04/15/11,0.099,-0.000565934
NC,05/15/11,0.101,-0.000532967
NC,06/15/11,0.108,-0.000225275
NC,07/15/11,0.107,5.49E-05
NC,08/15/11,0.107,0.000307692
NC,09/15/11,0.102,0.000285714
NC,10/15/11,0.099,-1.10E-05
NC,11/15/11,0.096,-0.00043956
NC,12/15/11,0.097,-0.000587912
NC,01/15/12,0.1,-0.00067033
NC,02/15/12,0.099,-0.000538462
NC,03/15/12,0.093,-0.000664835
NC,04/15/12,0.087,-0.001071429
NC,05/15/12,0.091,-0.001379121
NC,06/15/12,0.097,-0.001368132
NC,07/15/12,0.098,-0.001032967
NC,08/15/12,0.095,-0.00078022
NC,09/15/12,0.086,-0.000758242
NC,10/15/12,0.088,-0.000747253
NC,11/15/12,0.087,-0.000807692
NC,12/15/12,0.09,-0.000818681
NC,01/15/13,0.096,-0.00056044
NC,02/15/13,0.09,-0.000379121
NC,03/15/13,0.083,-0.000412088
NC,04/15/13,0.078,-0.000752747
NC,05/15/13,0.081,-0.001142857
NC,06/15/13,0.086,-0.001181319
NC,07/15/13,0.083,-0.00106044
NC,08/15/13,0.078,-0.000989011
NC,09/15/13,0.072,-0.001120879
NC,10/15/13,0.072,-0.001472527
NC,11/15/13,0.069,-0.001769231
NC,12/15/13,0.065,-0.002131868
NC,01/15/14,0.069,-0.002126374
NC,02/15/14,0.069,-0.001774725
NC,03/15/14,0.067,-0.001571429
NC,04/15/14,0.059,-0.001774725
NC,05/15/14,0.064,-0.001873626
NC,06/15/14,0.065,-0.001747253
NC,07/15/14,0.068,-0.001241758
NC,08/15/14,0.067,-0.000785714
NC,09/15/14,0.058,-0.000730769
NC,10/15/14,0.057,-0.00082967
NC,11/15/14,0.057,-0.000846154
NC,12/15/14,0.054,-0.000994505
NC,01/15/15,0.06,-0.001016484
NC,02/15/15,0.059,-0.00089011
NC,03/15/15,0.056,-0.000807692
NC,04/15/15,0.055,-0.000763736
NC,05/15/15,0.06,-0.000796703
NC,06/15/15,0.061,-0.00060989
NC,07/15/15,0.063,-0.000302198
NC,08/15/15,0.059,1.83E-18
NC,09/15/15,0.054,0.000148352
NC,10/15/15,0.054,2.20E-05
NC,11/15/15,0.054,-0.000120879
NC,12/15/15,0.053,-0.00028022
NC,01/15/16,0.057,-0.000401099
NC,02/15/16,0.057,-0.000307692
NC,03/15/16,0.054,-0.000335165
NC,04/15/16,0.05,-0.000582418
NC,05/15/16,0.047,-0.000934066
NC,06/15/16,0.051,-0.000917582
ND,01/15/06,0.04,
ND,02/15/06,0.04,
ND,03/15/06,0.039,
ND,04/15/06,0.033,
ND,05/15/06,0.029,
ND,06/15/06,0.035,
ND,07/15/06,0.03,
ND,08/15/06,0.029,
ND,09/15/06,0.025,
ND,10/15/06,0.025,
ND,11/15/06,0.03,
ND,12/15/06,0.031,
ND,01/15/07,0.039,-0.000686813
ND,02/15/07,0.039,-0.000197802
ND,03/15/07,0.039,0.000296703
ND,04/15/07,0.033,0.00056044
ND,05/15/07,0.027,0.000428571
ND,06/15/07,0.034,0.000406593
ND,07/15/07,0.029,0.000423077
ND,08/15/07,0.028,0.000247253
ND,09/15/07,0.025,-5.49E-05
ND,10/15/07,0.023,-0.000554945
ND,11/15/07,0.026,-0.000945055
ND,12/15/07,0.032,-0.000950549
ND,01/15/08,0.038,-0.000730769
ND,02/15/08,0.037,-0.000274725
ND,03/15/08,0.037,0.000192308
ND,04/15/08,0.031,0.000472527
ND,05/15/08,0.027,0.000434066
ND,06/15/08,0.034,0.000428571
ND,07/15/08,0.031,0.000554945
ND,08/15/08,0.03,0.000472527
ND,09/15/08,0.026,0.000214286
ND,10/15/08,0.025,-0.000181319
ND,11/15/08,0.029,-0.000521978
ND,12/15/08,0.035,-0.000582418
ND,01/15/09,0.049,-1.90E-18
ND,02/15/09,0.051,0.000785714
ND,03/15/09,0.05,0.001428571
ND,04/15/09,0.044,0.001802198
ND,05/15/09,0.039,0.001741758
ND,06/15/09,0.045,0.001681319
ND,07/15/09,0.039,0.001593407
ND,08/15/09,0.038,0.00132967
ND,09/15/09,0.033,0.000824176
ND,10/15/09,0.032,0.000115385
ND,11/15/09,0.036,-0.000532967
ND,12/15/09,0.041,-0.000923077
ND,01/15/10,0.048,-0.000917582
ND,02/15/10,0.048,-0.000445055
ND,03/15/10,0.048,0.00010989
ND,04/15/10,0.038,0.000313187
ND,05/15/10,0.034,0.00021978
ND,06/15/10,0.041,0.00021978
ND,07/15/10,0.036,0.000274725
ND,08/15/10,0.035,0.000115385
ND,09/15/10,0.03,-0.000225275
ND,10/15/10,0.028,-0.00078022
ND,11/15/10,0.032,-0.001214286
ND,12/15/10,0.037,-0.00132967
ND,01/15/11,0.044,-0.001027473
ND,02/15/11,0.043,-0.000505495
ND,03/15/11,0.042,1.10E-05
ND,04/15/11,0.036,0.000362637
ND,05/15/11,0.031,0.000230769
ND,06/15/11,0.038,0.000214286
ND,07/15/11,0.033,0.00028022
ND,08/15/11,0.034,0.000230769
ND,09/15/11,0.029,-1.10E-05
ND,10/15/11,0.027,-0.000478022
ND,11/15/11,0.03,-0.000906593
ND,12/15/11,0.033,-0.001093407
ND,01/15/12,0.04,-0.000862637
ND,02/15/12,0.038,-0.000445055
ND,03/15/12,0.038,-3.30E-05
ND,04/15/12,0.031,0.000137363
ND,05/15/12,0.027,5.49E-06
ND,06/15/12,0.033,-7.14E-05
ND,07/15/12,0.029,-2.20E-05
ND,08/15/12,0.028,-0.000148352
ND,09/15/12,0.025,-0.000307692
ND,10/15/12,0.024,-0.000642857
ND,11/15/12,0.027,-0.000928571
ND,12/15/12,0.031,-0.000967033
ND,01/15/13,0.039,-0.000631868
ND,02/15/13,0.037,-0.000126374
ND,03/15/13,0.037,0.000318681
ND,04/15/13,0.032,0.000604396
ND,05/15/13,0.026,0.000456044
ND,06/15/13,0.031,0.000346154
ND,07/15/13,0.026,0.00028022
ND,08/15/13,0.026,9.89E-05
ND,09/15/13,0.022,-0.000236264
ND,10/15/13,0.02,-0.00071978
ND,11/15/13,0.024,-0.001082418
ND,12/15/13,0.028,-0.001197802
ND,01/15/14,0.035,-0.000934066
ND,02/15/14,0.034,-0.000417582
ND,03/15/14,0.034,4.95E-05
ND,04/15/14,0.028,0.000335165
ND,05/15/14,0.024,0.000346154
ND,06/15/14,0.029,0.000335165
ND,07/15/14,0.025,0.000368132
ND,08/15/14,0.024,0.000208791
ND,09/15/14,0.021,-3.85E-05
ND,10/15/14,0.02,-0.000445055
ND,11/15/14,0.023,-0.000818681
ND,12/15/14,0.026,-0.000956044
ND,01/15/15,0.034,-0.000686813
ND,02/15/15,0.034,-0.000181319
ND,03/15/15,0.034,0.000291209
ND,04/15/15,0.028,0.000565934
ND,05/15/15,0.025,0.000543956
ND,06/15/15,0.03,0.000549451
ND,07/15/15,0.026,0.000582418
ND,08/15/15,0.025,0.000445055
ND,09/15/15,0.021,0.000137363
ND,10/15/15,0.019,-0.000335165
ND,11/15/15,0.023,-0.000703297
ND,12/15/15,0.028,-0.000807692
ND,01/15/16,0.037,-0.000527473
ND,02/15/16,0.037,-3.86E-19
ND,03/15/16,0.04,0.00060989
ND,04/15/16,0.032,0.000923077
ND,05/15/16,0.029,0.000917582
ND,06/15/16,0.035,0.000989011
OH,01/15/06,0.059,
OH,02/15/06,0.059,
OH,03/15/06,0.055,
OH,04/15/06,0.053,
OH,05/15/06,0.051,
OH,06/15/06,0.054,
OH,07/15/06,0.058,
OH,08/15/06,0.054,
OH,09/15/06,0.052,
OH,10/15/06,0.048,
OH,11/15/06,0.052,
OH,12/15/06,0.052,
OH,01/15/07,0.062,-0.000230769
OH,02/15/07,0.059,8.79E-05
OH,03/15/07,0.055,0.000274725
OH,04/15/07,0.055,0.00032967
OH,05/15/07,0.052,0.000208791
OH,06/15/07,0.058,0.000214286
OH,07/15/07,0.058,0.000296703
OH,08/15/07,0.054,0.000379121
OH,09/15/07,0.054,0.00032967
OH,10/15/07,0.052,0.000137363
OH,11/15/07,0.051,-0.000241758
OH,12/15/07,0.056,-0.000318681
OH,01/15/08,0.062,-0.00021978
OH,02/15/08,0.059,0.00010989
OH,03/15/08,0.06,0.000373626
OH,04/15/08,0.053,0.000247253
OH,05/15/08,0.059,0.00032967
OH,06/15/08,0.065,0.000472527
OH,07/15/08,0.07,0.00093956
OH,08/15/08,0.068,0.001274725
OH,09/15/08,0.065,0.001302198
OH,10/15/08,0.065,0.001269231
OH,11/15/08,0.069,0.001230769
OH,12/15/08,0.077,0.001324176
OH,01/15/09,0.096,0.002093407
OH,02/15/09,0.102,0.003071429
OH,03/15/09,0.103,0.003747253
OH,04/15/09,0.099,0.004087912
OH,05/15/09,0.102,0.004043956
OH,06/15/09,0.109,0.004192308
OH,07/15/09,0.107,0.004230769
OH,08/15/09,0.103,0.004098901
OH,09/15/09,0.103,0.003708791
OH,10/15/09,0.103,0.003010989
OH,11/15/09,0.103,0.002104396
OH,12/15/09,0.108,0.001307692
OH,01/15/10,0.12,0.001
OH,02/15/10,0.119,0.001153846
OH,03/15/10,0.114,0.001247253
OH,04/15/10,0.104,0.000983516
OH,05/15/10,0.099,0.000395604
OH,06/15/10,0.102,2.20E-05
OH,07/15/10,0.101,-0.000115385
OH,08/15/10,0.098,-0.000384615
OH,09/15/10,0.095,-0.000857143
OH,10/15/10,0.093,-0.001351648
OH,11/15/10,0.094,-0.001758242
OH,12/15/10,0.092,-0.002181319
OH,01/15/11,0.102,-0.002021978
OH,02/15/11,0.098,-0.0015
OH,03/15/11,0.092,-0.001093407
OH,04/15/11,0.085,-0.000961538
OH,05/15/11,0.087,-0.000989011
OH,06/15/11,0.094,-0.000884615
OH,07/15/11,0.094,-0.000637363
OH,08/15/11,0.089,-0.000549451
OH,09/15/11,0.086,-0.00060989
OH,10/15/11,0.082,-0.000851648
OH,11/15/11,0.076,-0.001296703
OH,12/15/11,0.077,-0.001576923
OH,01/15/12,0.086,-0.001543956
OH,02/15/12,0.083,-0.001192308
OH,03/15/12,0.078,-0.001054945
OH,04/15/12,0.069,-0.001335165
OH,05/15/12,0.069,-0.001758242
OH,06/15/12,0.076,-0.001785714
OH,07/15/12,0.078,-0.001417582
OH,08/15/12,0.072,-0.001159341
OH,09/15/12,0.067,-0.001137363
OH,10/15/12,0.068,-0.001076923
OH,11/15/12,0.067,-0.001104396
OH,12/15/12,0.073,-0.001082418
OH,01/15/13,0.088,-0.000510989
OH,02/15/13,0.083,0.000181319
OH,03/15/13,0.076,0.000543956
OH,04/15/13,0.069,0.000521978
OH,05/15/13,0.072,0.000302198
OH,06/15/13,0.08,0.00032967
OH,07/15/13,0.078,0.0005
OH,08/15/13,0.073,0.000571429
OH,09/15/13,0.072,0.000406593
OH,10/15/13,0.072,4.95E-05
OH,11/15/13,0.068,-0.000428571
OH,12/15/13,0.064,-0.001076923
OH,01/15/14,0.074,-0.001148352
OH,02/15/14,0.072,-0.000714286
OH,03/15/14,0.065,-0.000615385
OH,04/15/14,0.052,-0.001115385
OH,05/15/14,0.055,-0.001653846
OH,06/15/14,0.059,-0.001868132
OH,07/15/14,0.062,-0.001604396
OH,08/15/14,0.056,-0.001516484
OH,09/15/14,0.052,-0.001631868
OH,10/15/14,0.049,-0.001769231
OH,11/15/14,0.05,-0.001747253
OH,12/15/14,0.049,-0.001791209
OH,01/15/15,0.06,-0.001521978
OH,02/15/15,0.056,-0.000978022
OH,03/15/15,0.052,-0.000543956
OH,04/15/15,0.046,-0.000467033
OH,05/15/15,0.048,-0.00071978
OH,06/15/15,0.05,-0.000769231
OH,07/15/15,0.05,-0.000637363
OH,08/15/15,0.044,-0.000538462
OH,09/15/15,0.043,-0.000604396
OH,10/15/15,0.043,-0.000752747
OH,11/15/15,0.045,-0.000901099
OH,12/15/15,0.046,-0.000956044
OH,01/15/16,0.057,-0.000664835
OH,02/15/16,0.056,-2.75E-05
OH,03/15/16,0.054,0.000412088
OH,04/15/16,0.048,0.000510989
OH,05/15/16,0.046,0.000335165
OH,06/15/16,0.049,0.000335165
OK,01/15/06,0.043,
OK,02/15/06,0.043,
OK,03/15/06,0.04,
OK,04/15/06,0.037,
OK,05/15/06,0.04,
OK,06/15/06,0.043,
OK,07/15/06,0.04,
OK,08/15/06,0.039,
OK,09/15/06,0.039,
OK,10/15/06,0.039,
OK,11/15/06,0.039,
OK,12/15/06,0.04,
OK,01/15/07,0.046,-5.49E-06
OK,02/15/07,0.046,0.000263736
OK,03/15/07,0.042,0.000384615
OK,04/15/07,0.039,0.000296703
OK,05/15/07,0.043,0.000230769
OK,06/15/07,0.046,0.000346154
OK,07/15/07,0.042,0.000412088
OK,08/15/07,0.039,0.000269231
OK,09/15/07,0.039,9.34E-05
OK,10/15/07,0.038,-0.000115385
OK,11/15/07,0.036,-0.000384615
OK,12/15/07,0.036,-0.000637363
OK,01/15/08,0.038,-0.000769231
OK,02/15/08,0.035,-0.000758242
OK,03/15/08,0.033,-0.000752747
OK,04/15/08,0.029,-0.000961538
OK,05/15/08,0.035,-0.001016484
OK,06/15/08,0.04,-0.000730769
OK,07/15/08,0.037,-0.000412088
OK,08/15/08,0.038,-0.000164835
OK,09/15/08,0.037,-4.40E-05
OK,10/15/08,0.04,0.000186813
OK,11/15/08,0.041,0.000406593
OK,12/15/08,0.045,0.000664835
OK,01/15/09,0.055,0.001203297
OK,02/15/09,0.058,0.001813187
OK,03/15/09,0.06,0.002263736
OK,04/15/09,0.057,0.002401099
OK,05/15/09,0.065,0.002516484
OK,06/15/09,0.068,0.002763736
OK,07/15/09,0.064,0.00289011
OK,08/15/09,0.066,0.002835165
OK,09/15/09,0.068,0.002725275
OK,10/15/09,0.069,0.002445055
OK,11/15/09,0.066,0.002005495
OK,12/15/09,0.067,0.001494505
OK,01/15/10,0.076,0.001291209
OK,02/15/10,0.076,0.001302198
OK,03/15/10,0.07,0.001115385
OK,04/15/10,0.065,0.000774725
OK,05/15/10,0.068,0.00039011
OK,06/15/10,0.07,0.000318681
OK,07/15/10,0.067,0.000236264
OK,08/15/10,0.066,-2.75E-05
OK,09/15/10,0.065,-0.000258242
OK,10/15/10,0.065,-0.000406593
OK,11/15/10,0.065,-0.0005
OK,12/15/10,0.063,-0.000752747
OK,01/15/11,0.066,-0.000851648
OK,02/15/11,0.064,-0.000664835
OK,03/15/11,0.058,-0.00060989
OK,04/15/11,0.053,-0.000851648
OK,05/15/11,0.057,-0.00106044
OK,06/15/11,0.062,-0.000945055
OK,07/15/11,0.059,-0.000818681
OK,08/15/11,0.059,-0.000747253
OK,09/15/11,0.058,-0.000703297
OK,10/15/11,0.059,-0.000620879
OK,11/15/11,0.056,-0.000604396
OK,12/15/11,0.056,-0.000538462
OK,01/15/12,0.059,-0.000401099
OK,02/15/12,0.056,-0.000225275
OK,03/15/12,0.051,-0.000236264
OK,04/15/12,0.046,-0.000571429
OK,05/15/12,0.051,-0.000868132
OK,06/15/12,0.055,-0.000868132
OK,07/15/12,0.054,-0.000697802
OK,08/15/12,0.053,-0.000631868
OK,09/15/12,0.051,-0.000598901
OK,10/15/12,0.052,-0.000527473
OK,11/15/12,0.051,-0.000417582
OK,12/15/12,0.052,-0.000346154
OK,01/15/13,0.058,-5.49E-05
OK,02/15/13,0.056,0.000274725
OK,03/15/13,0.051,0.000340659
OK,04/15/13,0.048,0.000142857
OK,05/15/13,0.053,-6.59E-05
OK,06/15/13,0.057,1.10E-05
OK,07/15/13,0.053,7.69E-05
OK,08/15/13,0.052,8.24E-05
OK,09/15/13,0.052,6.04E-05
OK,10/15/13,0.054,3.30E-05
OK,11/15/13,0.051,-7.14E-05
OK,12/15/13,0.05,-0.000241758
OK,01/15/14,0.053,-0.000269231
OK,02/15/14,0.052,-0.000104396
OK,03/15/14,0.048,-0.000115385
OK,04/15/14,0.041,-0.000505495
OK,05/15/14,0.045,-0.000824176
OK,06/15/14,0.048,-0.000835165
OK,07/15/14,0.045,-0.000763736
OK,08/15/14,0.044,-0.000813187
OK,09/15/14,0.042,-0.000917582
OK,10/15/14,0.041,-0.001
OK,11/15/14,0.041,-0.000945055
OK,12/15/14,0.039,-0.001
OK,01/15/15,0.044,-0.000862637
OK,02/15/15,0.043,-0.00060989
OK,03/15/15,0.041,-0.000406593
OK,04/15/15,0.039,-0.000362637
OK,05/15/15,0.045,-0.000340659
OK,06/15/15,0.048,-8.79E-05
OK,07/15/15,0.044,0.000131868
OK,08/15/15,0.042,0.000192308
OK,09/15/15,0.041,0.000197802
OK,10/15/15,0.042,0.000175824
OK,11/15/15,0.041,8.24E-05
OK,12/15/15,0.04,-4.40E-05
OK,01/15/16,0.043,-0.000142857
OK,02/15/16,0.046,2.75E-05
OK,03/15/16,0.045,0.000115385
OK,04/15/16,0.042,1.65E-05
OK,05/15/16,0.048,3.30E-05
OK,06/15/16,0.053,0.000395604
OR,01/15/06,0.063,
OR,02/15/06,0.063,
OR,03/15/06,0.06,
OR,04/15/06,0.054,
OR,05/15/06,0.05,
OR,06/15/06,0.053,
OR,07/15/06,0.053,
OR,08/15/06,0.052,
OR,09/15/06,0.046,
OR,10/15/06,0.046,
OR,11/15/06,0.051,
OR,12/15/06,0.05,
OR,01/15/07,0.059,-0.000868132
OR,02/15/07,0.059,-0.000346154
OR,03/15/07,0.056,9.89E-05
OR,04/15/07,0.051,0.000302198
OR,05/15/07,0.047,0.000192308
OR,06/15/07,0.05,6.59E-05
OR,07/15/07,0.051,8.79E-05
OR,08/15/07,0.05,8.79E-05
OR,09/15/07,0.046,-6.59E-05
OR,10/15/07,0.048,-0.000351648
OR,11/15/07,0.049,-0.000615385
